cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
2711,3543907003003,3543907,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,58.63,FEATURE_05_VALUE_03,9,0.153794696405662,0.148749626037229,97.67700255,5.00097519016208,,,95.8,83.4,100.0,100.0,84.4,88.4
2712,3543907003003,3543907,,FEATURE_02_VALUE_02,False,32.79,FEATURE_05_VALUE_03,5,0.153794696405662,0.148749626037229,97.67700255,5.00097519016208,,,,,,,,
2713,3543907003010,3543907,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.6,FEATURE_05_VALUE_06,3,0.153794696405662,0.148749626037229,97.67700255,5.00097519016208,,,,,,,,
2714,3543907003003,3543907,,FEATURE_02_VALUE_02,False,55.24,FEATURE_05_VALUE_05,10,0.153794696405662,0.148749626037229,97.67700255,5.00097519016208,,,100.0,69.7,100.0,100.0,99.2,94.7
2715,3543907003003,3543907,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,15.07,FEATURE_05_VALUE_06,4,0.153794696405662,0.148749626037229,97.67700255,5.00097519016208,,,,,,,,
2716,3539301003004,3539301,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,14.0,FEATURE_05_VALUE_06,7,0.203798892856246,0.198026012816828,35.42438605,5.36286484239881,,,,,,,,
2717,3539301003004,3539301,,FEATURE_02_VALUE_06,False,41.3,FEATURE_05_VALUE_03,6,0.203798892856246,0.198026012816828,35.42438605,5.36286484239881,,,,,,,,
2718,3500303003001,3500303,,FEATURE_02_VALUE_06,False,40.17,FEATURE_05_VALUE_03,3,0.203798892856246,0.198026012816828,13.33655744,5.73674095746207,,,,,,,,
2719,4209300003009,4209300,,FEATURE_02_VALUE_06,False,25.0,FEATURE_05_VALUE_06,1,0.184361501355198,0.188533115770086,67.73173817,4.4099488445934,,,,,,,,
2720,3543402005010,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,27.95,FEATURE_05_VALUE_06,2,0.191442797204931,0.18346116273752,344.88946932,4.80247567621109,,,,,,,,
2721,2307650005020,2307650,,FEATURE_02_VALUE_03,False,85.0,FEATURE_05_VALUE_05,17,0.153550286877697,0.141161202893031,91.69506368,1.3543773475874,,,,,,,,
2722,3506508003005,3506508,,FEATURE_02_VALUE_02,False,50.55,FEATURE_05_VALUE_03,2,0.145128231409494,0.136117377522185,55.12077503,3.37974854670812,,,,,,,,
2723,3555406003003,3555406,,FEATURE_02_VALUE_06,False,24.3,FEATURE_05_VALUE_02,3,0.188305451804806,0.1865854460152,33.89116511,4.63005833873507,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
2725,3525904005013,3525904,,FEATURE_02_VALUE_03,False,20.0,FEATURE_05_VALUE_02,4,0.254780238181455,0.246963956459683,188.31757217,2.48820590401497,,,,,,,,
2726,3545803003006,3545803,,FEATURE_02_VALUE_03,False,45.0,FEATURE_05_VALUE_03,3,0.181659821321196,0.177938541924162,90.26162259,3.15558617642882,,,,,,,,
2727,3502804003009,3502804,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,11.0,FEATURE_05_VALUE_06,4,0.137707582209606,0.1324645312923,90.7750688,3.63151532758862,,,,,,,,
2728,2804805003005,2804805,,FEATURE_02_VALUE_04,False,40.0,FEATURE_05_VALUE_03,2,0.217241399690621,0.198175883490609,74.29119123,2.81937928545651,,,,,,,,
2729,2106755001001,2106755,,FEATURE_02_VALUE_02,False,25.76,FEATURE_05_VALUE_03,3,0.131249458372504,0.130152937664257,6.4480431,3.63543825208129,,,,,,,,
2731,1506807005005,1506807,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,26.6,FEATURE_05_VALUE_03,6,0.182505267850711,0.179139846770707,92.24230632,2.05114180226993,FEATURE_11_VALUE_06,FEATURE_12_VALUE_01,,,,,,
2732,3555406003003,3555406,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,16.84,FEATURE_05_VALUE_05,2,0.188305451804806,0.1865854460152,33.89116511,4.63005833873507,,,,,,,,
2734,1713205001001,1713205,,FEATURE_02_VALUE_04,False,30.15,FEATURE_05_VALUE_03,2,0.243383378343837,0.219762146769021,6.52681289,10.1864113272894,,,,,,,,
2735,3503208005004,3503208,,FEATURE_02_VALUE_06,True,46.14,FEATURE_05_VALUE_03,5,0.183696638072003,0.187609639092431,126.14271179,3.97336959400992,,,,,,,,
2736,3503208005015,3503208,,FEATURE_02_VALUE_06,True,52.59,FEATURE_05_VALUE_05,8,0.183696638072003,0.187609639092431,126.14271179,3.97336959400992,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.0,100.0,100.0,58.5,83.5
2737,3526803003003,3526803,,FEATURE_02_VALUE_04,False,55.0,FEATURE_05_VALUE_03,7,0.143916736448683,0.144631783912435,30.13253376,3.02430025252907,,,88.0,81.6,0.0,100.0,89.7,83.0
2738,4115200004013,4115200,,FEATURE_02_VALUE_02,False,25.37,FEATURE_05_VALUE_03,2,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,,,,,,,,
2739,4115200004017,4115200,,FEATURE_02_VALUE_02,False,44.86,FEATURE_05_VALUE_05,6,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
2740,4115200004008,4115200,,FEATURE_02_VALUE_02,False,26.51,FEATURE_05_VALUE_05,6,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,
2742,1100023003003,1100023,,FEATURE_02_VALUE_06,False,40.0,FEATURE_05_VALUE_05,7,0.30448286833323,0.293491608062972,34.24306213,2.87353569410255,,,100.0,94.3,0.0,100.0,93.9,93.8
2743,5107875001001,5107875,,FEATURE_02_VALUE_06,False,26.35,FEATURE_05_VALUE_06,5,0.236259041512444,0.228328409002389,12.56518671,8.82417824840062,,,,,,,,
2744,2305209001001,2305209,,FEATURE_02_VALUE_06,False,18.71,FEATURE_05_VALUE_03,3,0.146195373797608,0.127290327598246,4.49816756,4.9862877088008,,,,,,,,
2747,3151503003001,3151503,,FEATURE_02_VALUE_06,False,35.36,FEATURE_05_VALUE_03,3,0.154920881461653,0.168516087973322,13.49615694,5.86940572267058,,,,,,,,
2749,3104205003002,3104205,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,38.69,FEATURE_05_VALUE_03,3,0.166322759404296,0.150759023302979,16.28972769,5.09567122729242,,,,,,,,
2750,3137205003002,3137205,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,40.57,FEATURE_05_VALUE_03,3,0.146187205447505,0.1445200689281,20.06876338,5.97645277606231,,,,,,,,
2751,4318903003001,4318903,,FEATURE_02_VALUE_06,False,23.8,FEATURE_05_VALUE_03,4,0.178109246912071,0.178121010483678,10.86786287,5.68294831358509,,,,,,,,
2753,3203346001001,3203346,,FEATURE_02_VALUE_04,False,25.76,FEATURE_05_VALUE_03,1,0.231528554473181,0.199051848328656,4.29039931,12.4015625968872,,,,,,,,
2754,4211306003001,4211306,,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,3,0.169939584308514,0.180518442629214,26.97820174,2.74830978947947,,,,,,,,
2756,3147907003006,3147907,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,6.0,FEATURE_05_VALUE_06,4,0.144267707432403,0.146216616139496,48.39503343,4.42000671841021,,,,,,,,
2758,3549102003005,3549102,,FEATURE_02_VALUE_03,False,25.0,FEATURE_05_VALUE_06,3,0.160409617667103,0.147062006779482,42.85330951,2.2465094858863,,,,,,,,
2759,3548906005006,3548906,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,13.98,FEATURE_05_VALUE_06,5,0.217488579690984,0.208620239795471,118.65689387,2.48561450604626,,,,,,,,
2760,4106902005030,4106902,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,10.0,FEATURE_05_VALUE_06,8,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,
2762,4304630003002,4304630,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,11.7,FEATURE_05_VALUE_06,2,0.146232867017383,0.154124019067604,22.18882988,12.7258844489692,,,,,,,,
2764,4304630003002,4304630,,FEATURE_02_VALUE_04,False,40.28,FEATURE_05_VALUE_03,5,0.146232867017383,0.154124019067604,22.18882988,12.7258844489692,,,,,,,,
2765,2903201003003,2903201,,FEATURE_02_VALUE_06,False,12.0,FEATURE_05_VALUE_03,2,0.217500440586027,0.204703612540212,51.87107068,3.2484829584584,,,,,,,,
2766,4113700005003,4113700,,FEATURE_02_VALUE_02,False,79.38,FEATURE_05_VALUE_05,9,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,100.0,90.6,100.0,100.0,98.6,98.0
2767,2706406001001,2706406,,FEATURE_02_VALUE_02,False,28.62,FEATURE_05_VALUE_03,3,0.246263982213262,0.236222332674704,4.02908697,8.03923144947343,,,,,,,,
2768,3552403005011,3552403,,FEATURE_02_VALUE_03,False,20.92,FEATURE_05_VALUE_06,3,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,,,,,,
2769,3519071005003,3519071,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,14.0,FEATURE_05_VALUE_06,2,0.181659821321196,0.177938541924162,88.49153693,3.24345863895208,,,,,,,,
2770,4204806003002,4204806,,FEATURE_02_VALUE_06,False,31.75,FEATURE_05_VALUE_03,2,0.191411693374785,0.193027007630835,12.16664317,5.0980092273967,,,,,,,,
2771,3533403003002,3533403,,FEATURE_02_VALUE_03,False,30.04,FEATURE_05_VALUE_03,1,0.181659821321196,0.177938541924162,27.3683326,7.04671975195546,,,100.0,83.7,100.0,100.0,94.5,95.4
2772,3519071005001,3519071,,FEATURE_02_VALUE_03,False,39.4,FEATURE_05_VALUE_03,6,0.181659821321196,0.177938541924162,88.49153693,3.24345863895208,,,100.0,71.8,100.0,100.0,87.3,90.9
2773,4127502001001,4127502,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,7.2,FEATURE_05_VALUE_06,2,0.221791027527555,0.221040979301119,3.6265409,9.81498748589096,,,,,,,,
2775,3552403005004,3552403,,FEATURE_02_VALUE_03,False,39.25,FEATURE_05_VALUE_03,9,0.181659821321196,0.177938541924162,123.01707292,4.5120415107819,,,93.6,86.9,100.0,100.0,98.2,95.6
2776,-1,-1,,FEATURE_02_VALUE_03,True,51.27,FEATURE_05_VALUE_03,10,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2777,3304557005053,3304557,,FEATURE_02_VALUE_03,True,48.05,FEATURE_05_VALUE_03,16,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2778,-1,-1,,FEATURE_02_VALUE_03,True,29.0,FEATURE_05_VALUE_03,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,71.2,100.0,100.0,69.3,76.7
2780,3304557005060,3304557,,FEATURE_02_VALUE_03,True,24.06,FEATURE_05_VALUE_05,7,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2781,3304557005053,3304557,,FEATURE_02_VALUE_03,True,51.4,FEATURE_05_VALUE_03,10,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,79.7,100.0,100.0,86.8,91.8
2782,3304557005058,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,64.14,FEATURE_05_VALUE_05,28,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,98.5,80.7,100.0,100.0,56.2,78.8
2783,3304557005059,3304557,,FEATURE_02_VALUE_03,True,43.28,FEATURE_05_VALUE_03,9,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2784,3304557005051,3304557,,FEATURE_02_VALUE_03,True,29.89,FEATURE_05_VALUE_05,7,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,
2785,3304557005039,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,65.44,FEATURE_05_VALUE_05,22,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,84.7,100.0,100.0,92.9,85.8
2786,3304557005053,3304557,,FEATURE_02_VALUE_03,True,28.47,FEATURE_05_VALUE_01,14,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2787,3556206003002,3556206,,FEATURE_02_VALUE_06,False,34.37,FEATURE_05_VALUE_03,1,0.181659821321196,0.177938541924162,64.72888465,2.49463653145737,,,,,,,,
2788,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,102.9,FEATURE_05_VALUE_05,18,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,100.0,87.0,100.0,100.0,74.7,86.2
2789,3304557005049,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,36.06,FEATURE_05_VALUE_05,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,97.0,78.2,100.0,100.0,78.3,87.1
2790,3304557005047,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,33.35,FEATURE_05_VALUE_03,13,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,85.9,73.3,100.0,92.8,87.3
2791,3304557005054,3304557,,FEATURE_02_VALUE_03,True,46.62,FEATURE_05_VALUE_03,8,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2793,2611101003002,2611101,,FEATURE_02_VALUE_03,False,36.2,FEATURE_05_VALUE_03,6,0.245880679646724,0.272049250592723,115.14632474,3.01249280767342,,,100.0,97.8,100.0,100.0,97.2,98.6
2794,3304557005038,3304557,,FEATURE_02_VALUE_03,True,26.51,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2795,2611101003007,2611101,,FEATURE_02_VALUE_03,False,53.32,FEATURE_05_VALUE_02,5,0.245880679646724,0.272049250592723,115.14632474,3.01249280767342,,,100.0,96.6,100.0,100.0,97.5,98.5
2796,-1,-1,,FEATURE_02_VALUE_03,True,23.45,FEATURE_05_VALUE_01,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2797,3304557005053,3304557,,FEATURE_02_VALUE_03,True,58.5,FEATURE_05_VALUE_03,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2798,3304557005047,3304557,,FEATURE_02_VALUE_03,True,41.28,FEATURE_05_VALUE_03,8,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,100.0,94.0,100.0,100.0,74.7,89.8
2799,3304557005046,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,58.19,FEATURE_05_VALUE_03,28,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2800,3304557005043,3304557,,FEATURE_02_VALUE_03,True,62.56,FEATURE_05_VALUE_03,10,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,,,,,,,,
2802,2611101003002,2611101,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,8.85,FEATURE_05_VALUE_02,4,0.245880679646724,0.272049250592723,115.14632474,3.01249280767342,,,,,,,,
2803,2611101003004,2611101,,FEATURE_02_VALUE_03,False,24.68,FEATURE_05_VALUE_03,8,0.245880679646724,0.272049250592723,115.14632474,3.01249280767342,,,87.2,94.7,100.0,100.0,98.3,95.3
2804,3522604003003,3522604,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,25.73,FEATURE_05_VALUE_06,4,0.158089075658829,0.157177795331244,33.47132612,2.74096509380953,,,,,,,,
2805,3120904003002,3120904,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,14.0,FEATURE_05_VALUE_06,6,0.227750521175884,0.20736537463062,23.28655272,3.80228136882129,,,,,,,,
2806,2103307003003,2103307,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,46.5,FEATURE_05_VALUE_03,4,0.122904062442635,0.115997132621368,25.91563024,1.66299422109508,,,100.0,45.0,0.0,100.0,50.6,69.5
2807,3509502005005,3509502,,FEATURE_02_VALUE_02,True,26.04,FEATURE_05_VALUE_03,13,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
2808,3509502005011,3509502,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,65.96,FEATURE_05_VALUE_05,15,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,100.0,91.9,100.0,100.0,92.0,95.8
2809,3509502005028,3509502,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,True,16.91,FEATURE_05_VALUE_05,3,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
2810,3509502005020,3509502,,FEATURE_02_VALUE_02,True,30.21,FEATURE_05_VALUE_06,4,0.181659821321196,0.177938541924162,589.72783319,4.12336418411508,,,,,,,,
2811,3502705001001,3502705,,FEATURE_02_VALUE_06,False,29.65,FEATURE_05_VALUE_03,4,0.184033052656339,0.186197481249426,6.0112847,11.8995676490421,,,,,,,,
2812,3518503001001,3518503,,FEATURE_02_VALUE_06,False,24.43,FEATURE_05_VALUE_03,3,0.154944657002373,0.149387245781475,4.16598846,11.8574731724669,,,,,,,,
2813,3522406003005,3522406,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.31,FEATURE_05_VALUE_03,8,0.209583321732398,0.203189842171188,27.33159539,3.23589688275267,,,87.4,80.0,100.0,100.0,88.9,89.5
2814,3522307003006,3522307,,FEATURE_02_VALUE_06,False,28.44,FEATURE_05_VALUE_05,8,0.154944657002373,0.149387245781475,65.13769391,5.09502216334641,,,,,,,,
2816,3502200001001,3502200,,FEATURE_02_VALUE_06,False,28.08,FEATURE_05_VALUE_03,4,0.154944657002373,0.149387245781475,8.26408448,12.4167046065974,,,,,,,,
2817,2703809001001,2703809,,FEATURE_02_VALUE_06,False,23.22,FEATURE_05_VALUE_03,2,0.201490160806001,0.207083844202094,4.46237497,8.31220647520884,,,,,,,,
2818,2702108001001,2702108,,FEATURE_02_VALUE_06,False,29.0,FEATURE_05_VALUE_03,2,0.201490160806001,0.207083844202094,5.69566733,9.24385283786282,,,,,,,,
2819,3550308005011,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,35.16,FEATURE_05_VALUE_05,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,100.0,96.3,33.3,100.0,85.9,91.8
2820,2927408005002,2927408,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,12.0,FEATURE_05_VALUE_06,3,0.107962940400547,0.0966270999964763,1355.48660282,4.14229360508605,,,,,,,,
2821,3168606003006,3168606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,38.59,FEATURE_05_VALUE_03,5,0.218326648714076,0.207979897605681,35.98707834,4.25393134154815,,,,,,,,
2823,3519303003001,3519303,,FEATURE_02_VALUE_06,False,24.75,FEATURE_05_VALUE_03,4,0.217488579690984,0.208620239795471,12.90213292,5.96391829431937,,,,,,,,
2824,3542909001001,3542909,,FEATURE_02_VALUE_06,False,21.25,FEATURE_05_VALUE_03,3,0.217488579690984,0.208620239795471,5.15487579,23.2396002788752,,,,,,,,
2825,3300704003006,3300704,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,42.28,FEATURE_05_VALUE_05,5,0.125978243524721,0.122655279549311,53.9940172,2.87837429419864,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,
2826,3554003003002,3554003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,25.53,FEATURE_05_VALUE_03,2,0.179395243352292,0.174048198412054,52.12947988,2.57109065665655,,,,,,,,
2827,3549805005007,3549805,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,46.51,FEATURE_05_VALUE_05,4,0.184631452253734,0.181666126738905,255.56678459,2.48560608114826,,,,,,,,
2829,3550308005096,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,20.83,FEATURE_05_VALUE_03,4,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,
2830,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,40.81,FEATURE_05_VALUE_06,5,0.190896443211245,0.179423052902789,661.41587319,2.7958400695605,,,,,,,,
2831,3507506003004,3507506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,35.56,FEATURE_05_VALUE_05,6,0.165469467884666,0.153727633690906,73.75953977,2.86773298538173,,,,,,,,
2832,2108603003002,2108603,,FEATURE_02_VALUE_06,False,40.5,FEATURE_05_VALUE_03,8,0.149758934108066,0.14052727783389,17.09335924,3.68378398290724,,,100.0,83.8,66.7,100.0,96.9,95.2
2833,2103703003002,2103703,,FEATURE_02_VALUE_06,False,25.7,FEATURE_05_VALUE_03,2,0.0774060634729202,0.0723280938619845,6.74054007,9.70465499951477,,,,,,,,
2834,2109809003001,2109809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,30.0,FEATURE_05_VALUE_03,4,0.149758934108066,0.14052727783389,6.09546705,7.31546733643834,,,,,,,,
2835,2111300005010,2111300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,67.57,FEATURE_05_VALUE_05,5,0.164088694749955,0.164789713619254,507.68059102,2.14174037823135,,,97.6,84.5,0.0,100.0,95.9,92.3
2836,2930501003004,2930501,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.68,FEATURE_05_VALUE_05,2,0.152952707693572,0.140324750639519,20.23879302,2.40168117682378,,,,,,,,
2837,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,29.38,FEATURE_05_VALUE_03,3,0.22839867452906,0.22770394737117,4.41336448,7.59070897221801,,,,,,,,
2838,3101607003003,3101607,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,32.48,FEATURE_05_VALUE_03,3,0.137586536127142,0.134658346743747,35.98477955,3.81136294338856,,,,,,,,
2839,4315602004011,4315602,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,46.23,FEATURE_05_VALUE_05,5,0.171106774162212,0.179976767718483,89.51097421,2.88655826036756,,,,,,,,
2841,2910800004006,2910800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,33.0,FEATURE_05_VALUE_02,2,0.147059856537899,0.138636778738881,222.33668762,1.61935976992136,,,,,,,,
2842,3106705005013,3106705,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,44.09,FEATURE_05_VALUE_05,5,0.107871270969554,0.104261051969348,166.25114252,1.43779040370758,,,,,,,,
2843,3552502005001,3552502,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,54.61,FEATURE_05_VALUE_03,16,0.216763350250731,0.211583413098421,102.97508486,2.10319685922602,,,100.0,85.5,100.0,100.0,95.1,96.3
2844,3302502005002,3302502,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,25.8,FEATURE_05_VALUE_03,3,0.0983988290578631,0.0894600495753896,64.77768565,1.27763416223399,,,,,,,,
2845,2705002001001,2705002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,27.0,FEATURE_05_VALUE_03,3,0.246263982213262,0.236222332674704,2.15222795,7.81555295037124,,,,,,,,
2846,3508504003001,3508504,,FEATURE_02_VALUE_02,False,37.61,FEATURE_05_VALUE_06,5,0.157930803400635,0.159030009934577,36.66315615,6.5816897391457,,,,,,,,
2848,3508504003002,3508504,,FEATURE_02_VALUE_02,False,47.12,FEATURE_05_VALUE_03,5,0.157930803400635,0.159030009934577,36.66315615,6.5816897391457,,,100.0,88.1,100.0,100.0,97.3,97.1
2849,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,35.56,FEATURE_05_VALUE_05,6,0.0983988290578631,0.0894600495753896,63.65036239,1.74667149912448,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,
2850,2702405003002,2702405,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,41.0,FEATURE_05_VALUE_03,6,0.246263982213262,0.236222332674704,14.45534838,3.84637575244726,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,100.0,100.0,99.0,98.7
2851,5211909003002,5211909,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,31.52,FEATURE_05_VALUE_03,3,0.212059299661577,0.196919941806326,36.21247992,3.12506510552303,,,,,,,,
2852,2307304005001,2307304,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,36.0,FEATURE_05_VALUE_03,5,0.192293749165163,0.184504779766775,107.43711552,2.25545255655547,,,,,,,,
2853,3106200005031,3106200,,FEATURE_02_VALUE_06,True,31.42,FEATURE_05_VALUE_03,3,0.107871270969554,0.104261051969348,1264.09381207,3.15677125436104,,,,,,,,
2854,3538006003007,3538006,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,52.8,FEATURE_05_VALUE_05,3,0.157930803400635,0.159030009934577,67.01575099,2.49044292527426,,,,,,,,
2856,2307502003002,2307502,,FEATURE_02_VALUE_03,False,24.76,FEATURE_05_VALUE_03,3,0.14561994567028,0.146919983063866,6.95127539,6.3728770353376,,,,,,,,
2857,2303808001001,2303808,,FEATURE_02_VALUE_03,False,20.74,FEATURE_05_VALUE_03,3,0.217714731332823,0.206201177631524,6.22076309,7.99584216207572,,,,,,,,
2858,3523404003004,3523404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,54.9,FEATURE_05_VALUE_03,5,0.17845901846104,0.174987368965328,47.7509339,2.64821157445005,,,,,,,,
2859,2304400005010,2304400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,28.8,FEATURE_05_VALUE_05,3,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,,,,,,
2861,3501608005003,3501608,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,24.81,FEATURE_05_VALUE_06,3,0.181659821321196,0.177938541924162,133.39061565,4.36068061503039,,,,,,,,
2862,2604106003009,2604106,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,23.58,FEATURE_05_VALUE_03,3,0.14626404420929,0.152495377116875,163.56762927,2.01677960632462,,,,,,,,
2863,2111300005013,2111300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,22.36,FEATURE_05_VALUE_03,2,0.164088694749955,0.164789713619254,507.68059102,2.14174037823135,,,,,,,,
2864,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,47.08,FEATURE_05_VALUE_05,21,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,,,90.9,76.2,100.0,100.0,71.3,83.6
2865,4301602003002,4301602,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,27.25,FEATURE_05_VALUE_03,13,0.163608092889936,0.153018747973198,38.33200486,5.74953387707497,,,,,,,,
2866,4301602003003,4301602,,FEATURE_02_VALUE_02,False,27.42,FEATURE_05_VALUE_06,2,0.163608092889936,0.153018747973198,38.33200486,5.74953387707497,,,,,,,,
2868,3537800003002,3537800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,26.0,FEATURE_05_VALUE_06,2,0.272224777717028,0.257801533869253,12.32323444,3.65517115338926,,,,,,,,
